country,year,biofuel_share,coal_share,gas_share,oil_share,nuclear_share,hydro_share,solar_share,wind_share,other_renewables_share
Canada,2003,0.04529751928041347,9.979924656832893,24.194102968995047,33.06872504055489,5.577226746285388,26.268950315546668,0.001778486777220279,0.053920485472996646,0.8100737802544854
Canada,2002,0.041804390110770806,10.052304223326418,23.681889168547503,32.03158505785468,5.687671387169302,27.602675264364034,0.0017869752249422754,0.032003101755784386,0.8682804316465733
Canada,2001,0.04322389811253779,10.333507087431531,23.527406023015047,31.926979606942474,6.0106973548877995,27.265153419643024,0.0016236956544865232,0.02707092582566324,0.864337988487438
Canada,2000,0.04244014377009944,9.737874538381188,24.460848419049814,30.40945965581811,5.623977036263293,28.922245160370558,0.0013433895637822175,0.02141198467987575,0.780399672103282
Canada,1999,0.040581158233004566,9.453635674696255,23.709816275212912,31.415955745416174,5.831802504654442,28.729657673570347,0.001098310319977223,0.013489503673566402,0.8039631542233271
Canada,1998,0.0358889563723966,10.148176346998259,22.886779787107294,31.803776041288284,5.8539101526515696,28.43157995681701,0.0008717965110703627,0.005317958717529212,0.8336990035365878
Canada,1997,0.0,9.355860158768579,22.944708835959666,30.75361368222511,6.660890312768082,29.532215584984723,0.0006015046208444266,0.005241683124501431,0.7468682375484963
Canada,1996,0.0,8.996052141098176,22.61295582802131,29.98734900483156,7.524334095655341,30.181762705326808,0.0004893445230114262,0.005267649865358294,0.6917892306784474
Canada,1995,0.0,9.055122184744787,22.842838923949856,30.061530737129893,8.152401307317483,29.20887066894902,0.0003252621982934379,0.005145056591187108,0.6737658591194797
Canada,1994,,,,,,,,,
Canada,1993,,,,,,,,,
Canada,1992,,,,,,,,,
Canada,1991,,,,,,,,,
Canada,1990,,,,,,,,,
China,2022,0.06295522353203649,55.469180274159456,8.485532528713751,17.6654155048141,2.360764418341865,7.673300830634481,2.518554501631621,4.491042341690391,1.27325437648231
China,2021,0.06430824340098022,55.422325253790646,8.667456110717945,18.69154400846679,2.3322120456173234,7.753458049629488,1.9502921028843454,3.9113220002913405,1.2070821852011309
China,2020,0.05493352561633043,56.37293333536639,8.108561750690631,19.233245051869606,2.2230890823297336,8.36153057593291,1.6517972777782317,2.9512202577595197,1.042689142656645
China,2019,0.0759202126691174,57.011008418401275,7.66978943103092,19.686221823217252,2.193729778859654,8.342829266895027,1.4685568200550931,2.657170136189296,0.8947741126823591
China,2018,0.08859865975915043,58.184574519357604,7.390840013743256,19.613378626695262,1.9495948178374227,8.256803668248986,1.2183200766369555,2.5192855536938565,0.7786040640274994
China,2017,0.07163769026007359,59.79705646719855,6.582651067667617,19.599537262267503,1.7287698546634838,8.460030589061814,0.8553957682930136,2.2118297169237553,0.6930915836641727
China,2016,0.08045176805671933,61.44227836504501,5.936828552865957,19.342150467653187,1.5523120741714165,8.751390373907117,0.5048375374309633,1.82773366501995,0.5620171958496843
China,2015,0.0744844336641406,63.55238720475261,5.541206399638786,18.812929313674758,1.2604860961726385,8.542396841336316,0.3026054637818658,1.4224989894651061,0.4910052575137774
China,2014,0.10768364159712132,65.6637644949141,5.4237190626564855,17.68673723547315,0.997186571223912,8.26619230349614,0.183408869961277,1.2462399050905093,0.4250679155872891
China,2013,0.10452383741084315,67.65257226446504,5.0772666709302525,17.450583138973368,0.8614059230076067,7.323146709857878,0.06741586641957557,1.113144602188933,0.3499409867464991
China,2012,0.07921720988673939,68.72916578797398,4.624710767066828,17.331596913998627,0.7929384006191228,7.25143991164357,0.030210680260164966,0.8660926310461821,0.29462769750477436
China,2011,0.06988966712497088,70.66385610278864,4.313268840987045,17.20270923380648,0.7366321771057329,6.057076827415666,0.022976375658636156,0.6523248342549678,0.2812659408578516
China,2010,0.06813486511330738,70.00555727467285,3.7470906219862745,17.946586492129626,0.6851379367061279,6.795589794727758,0.006697502021038347,0.4718985583816192,0.2733069542613958
China,2009,0.07323198459672407,72.18636043332836,3.322078826615131,16.864815354437432,0.6912136125699947,6.330580865247184,0.0028683048921940802,0.28396218432721393,0.24488843398579727
China,2008,0.06424919756722414,71.93173665923082,3.1489639764046293,16.941818137375137,0.7088127361687431,6.879183913356861,0.0016411082946225222,0.1414812143832419,0.1821130572187204
China,2007,0.052157162765318885,73.55062969444408,2.837521315971726,17.22031504922375,0.6730010572753914,5.477771587316721,0.0012854654734353373,0.06185005149047727,0.125468616039128
China,2006,0.05251131012833533,73.40381323311047,2.50706687779369,17.861433833406338,0.6496989287918347,5.379938397373731,0.0011714495360365645,0.045825370368956266,0.09854059949060166
China,2005,0.039829432062260035,73.26287558322177,2.2340197660511896,18.254896380700696,0.6937264578333056,5.406454241760801,0.0011461364927766767,0.026499056173243336,0.08055294570394751
China,2004,0.03225434359844476,71.07452617315718,2.1602306104526217,20.41031090864051,0.7539952569366422,5.50426046381962,0.0011831995390384257,0.019892879921184856,0.04334616393472735
China,2003,0.02993282151896142,71.32709424179751,2.1603911205154187,20.448902555927916,0.7624999083366606,5.200832480126756,0.0011758193880732468,0.0182757733920417,0.05089527899665436
China,2002,0.012628410315091725,69.7136627618002,2.165871776349749,21.32174906796441,0.5182287237058457,6.189298029747086,0.0010308906379666715,0.017996405137075316,0.05953393434257528
China,2001,0.0,69.25188750048818,2.2169735630044536,21.517525613142453,0.39498597561215215,6.535901221990619,0.0007297477165913276,0.016944581595137093,0.06505179645042693
China,2000,0.0,69.58651754368941,2.092805740336905,22.26129661466593,0.4024564495614214,5.573290064314557,0.0005508342469413656,0.01477930656408833,0.06830344662072933
China,1999,,,,,,,,,
China,1998,,,,,,,,,
China,1997,,,,,,,,,
China,1996,,,,,,,,,
China,1995,,,,,,,,,
China,1994,,,,,,,,,
China,1993,,,,,,,,,
China,1992,,,,,,,,,
China,1991,,,,,,,,,
China,1990,,,,,,,,,
Germany,2022,1.0152250089058676,18.94518815310306,22.623977435151087,34.63186787292754,2.5411213987583596,1.3355142586088349,4.638954514067466,9.561257587550461,4.7068937709273255
Germany,2021,0.9829111841363859,17.521980833119212,25.84381944726178,32.6951510315947,4.890383202383689,1.449123471315041,3.6373742905955164,8.451830364991144,4.527426174602531
Germany,2020,1.138962998711412,14.932506487167338,25.26348180852393,33.99934047977921,4.705824688852338,1.3955784302664673,3.7700832463012195,10.062120772247711,4.732101088150358
Germany,2019,0.8697980478226649,16.88257455894802,24.147443751166357,35.01740407474421,5.135757192196699,1.406660337912214,3.2239053824163393,8.975282697888522,4.341173956904968
Germany,2018,0.862105536916156,21.25594215951139,22.621298312283088,33.903529447104134,5.084493878597474,1.2334501585849431,3.0897253240800633,7.665092630628696,4.284362552294034
Germany,2017,0.8063608717298186,21.474441476476063,22.5393906605074,34.733013861422755,5.007200705735953,1.3775877455959578,2.649952192246255,7.225881232284028,4.1861712540017475
Germany,2016,0.8026265696873937,23.158004029787012,22.08880676304743,34.43557870484217,5.657601337329292,1.4312691799360013,2.616238901886943,5.567694879079067,4.242179634404691
Germany,2015,0.8140478129440956,24.20233074018365,20.353469938974186,34.29226003931911,6.273468542466144,1.351676960182858,2.712029197597689,5.74255744527897,4.258159323053307
Germany,2014,0.884822906054775,24.953644561590746,19.91532047239426,34.99075586315443,6.805086161823601,1.4300922257617654,2.5881427100682934,4.271006829341914,4.161128269810212
Germany,2013,0.8094053564167578,24.903561285339425,21.96558941548432,34.49025324678513,6.577271560511916,1.6202324455431134,2.157285514172219,3.7153753154631,3.761025860284
Germany,2012,0.9301911393532284,24.8829120275179,21.560853979954363,34.70011948701659,6.956403852824959,1.5856551782802115,1.949273176028698,3.7667783562361197,3.667812802787942
Germany,2011,0.8852512474448099,24.545752219663477,21.791900738023788,35.39255939427341,7.702855479661563,1.3137551086957986,1.4862346503314168,3.7066392496061944,3.1750519122995433
Germany,2010,0.8198798642839152,23.29444479535365,22.89258877158124,35.28961316548956,9.730894228427339,1.5116908651055627,0.8630806865031742,2.781020438771672,2.8167871844838865
Germany,2009,0.8535066004365982,22.596189784896726,22.86727624330341,36.28853414513918,9.79369911542774,1.439474781836205,0.5079113152663195,2.981680199773575,2.6717278139202305
Germany,2008,0.8060416910228584,23.682046225086793,22.746717632527332,35.55755770511303,10.196052517879563,1.4599990850543632,0.32195920359065333,2.9556302196377833,2.2739957200876315
Germany,2007,0.928385914300626,25.897179449245705,22.765617102067488,33.88942483531206,9.7939756882374,1.5374898803726489,0.22782003706762993,2.9418321765109585,2.0182749168854976
Germany,2006,0.7827671590787968,24.205275573474978,22.648504584624344,35.87148232946032,11.248447032197603,1.4030188684818736,0.15865072298697586,2.1940078028093364,1.4878459268857713
Germany,2005,0.5032010298208439,23.85755827378325,22.78309537274604,36.84567147433108,11.30526662714747,1.4190571870053004,0.09450791658370412,2.0069494232493517,1.1846926953329748
Germany,2004,0.2692091112632903,24.6417985113821,22.1504857734394,37.17030924009463,11.52080329305463,1.4908623519723962,0.04002599569963695,1.8698249878924478,0.8466807352014792
Germany,2003,0.20194630457462368,25.274331799349305,22.035311554350713,37.594502592213594,11.453838849890987,1.3248814603368382,0.02264072657781927,1.3802614754572529,0.7122852372488825
Germany,2002,0.14088709514590117,24.855878633694303,21.764413943834114,38.332158027859855,11.50892023202998,1.7243463718706404,0.014557336087262259,1.14958086587733,0.50925749360063
Germany,2001,0.08853502228389837,24.488929922450016,21.524126593513486,39.1592840305415,11.886485154692613,1.6775872988055769,0.007236390478583852,0.7592548880710072,0.4085606991633107
Germany,2000,0.06441536350299222,24.875914546463438,20.792597323239505,39.37724460211039,12.067161478960701,1.8461809261820998,0.0,0.7043565496934818,0.2721292098474016
Germany,1999,0.03370707142064205,24.109184672365245,21.096968381959652,40.39567964153437,12.170599158332408,1.543259090312749,0.0014128712571526607,0.4124070280253105,0.23678208479245927
Germany,1998,0.025524737351447776,24.691625846159972,20.863860604085456,41.06639168281659,11.407567363165267,1.3978649776223186,0.0010946281125377212,0.3302293992233116,0.21584076146311976
Germany,1997,0.022796875643783524,25.086876080476923,20.50322375947619,40.68223351155523,11.924147590525678,1.3826403765728057,0.0008141741301351258,0.21637294306924407,0.1808946885500225
Germany,1996,0.013760863471045071,25.558721501312636,21.187102198401448,40.40282066038992,11.168925680864385,1.3552623855686778,0.0004383991902279846,0.14635226300444218,0.16661604779720235
Germany,1995,0.009031912337617411,26.515556148178714,19.55758724663788,41.03683334612225,11.000844068687819,1.603629872735575,0.00037737795282524,0.11157808138532929,0.164561945961993
Germany,1994,0.0072834464459310315,28.10833721952409,18.029741751244003,41.27218037050488,10.850109706912091,1.5102023887681164,0.00030347693524712633,0.0679788334953563,0.15386280617029302
Germany,1993,0.0012777065017974324,28.705154693930414,17.539979060645212,41.259222347738095,10.912089533654665,1.4046002945739813,0.00022547761796425276,0.04444414380762049,0.13300674153024644
Germany,1992,0.0012720310794605391,30.29174905769933,16.50215896098506,40.446971767893736,11.238693888464324,1.3743672268924332,0.00014965071523065167,0.0202776719137533,0.12435974435667152
Germany,1991,,,,,,,,,
Germany,1990,,,,,,,,,
India,2022,0.3575660968308904,55.13370302969059,5.7474418535275005,27.57543061189755,1.141607652653351,4.5049100390055035,2.450648460212597,1.8039020914129704,1.2847901647690414
India,2021,0.32869148550815347,55.92010872014702,6.477470574782868,26.798199599039158,1.1505088797301106,4.377047996781629,1.8647308037078023,1.8589613578583815,1.2242805824448593
India,2020,0.25527396719075407,53.44759860747699,6.842686822555572,28.57069818076204,1.2745900147951885,4.873909873710919,1.7471722099404483,1.799093107432839,1.1889772161352463
India,2019,0.24437107715308184,53.58295277332659,6.363528961941137,29.811273741144735,1.2269354859497106,4.588221900494478,1.3098710750050482,1.7924805925136726,1.080364392471571
India,2018,0.22464328340146994,54.85434193810742,6.386196390930185,29.59923290281384,1.091701830609869,4.071437907510745,1.0584474452428556,1.7570538112113308,0.956944490172283
India,2017,0.1772240300937597,55.120350254537755,6.236747613828712,29.925937320336832,1.1117721507057023,4.205914518931183,0.6671470677864754,1.6297256977868935,0.9251813459927136
India,2016,0.20913304910984673,55.41720189088263,6.135318371939136,30.17503734389311,1.1759913858395437,4.151519932084004,0.3736926013551793,1.4051523096923078,0.9569531152042494
India,2015,0.18206542010421803,56.68048440206517,6.034362954685476,28.75323433084331,1.2495287113406028,4.530505613999345,0.22320180419459842,1.1129417790785574,1.2336749836887102
India,2014,0.17742132438455957,57.478410038507675,6.334352673367799,27.52822775229972,1.1776283268130834,4.9178422380292846,0.17368613860804252,1.1836751485422001,1.0287563594476365
India,2013,0.16797840106422104,55.90072753928441,6.833914545014001,28.597203994007486,1.2144382517308787,5.014801449780886,0.1304345522746163,1.1401591479986048,1.000342118844893
India,2012,0.1739990660513706,54.559337282497566,8.022840546276406,29.332339080391883,1.2559621327330557,4.572531251413382,0.08289442260973823,1.0834322640937082,0.9166639539328829
India,2011,0.18983825561979997,52.8210408140862,9.153459245356874,29.1554391628593,1.2951757882812267,5.516545141132133,0.03463337287601086,1.0032594240049508,0.8306087957835045
India,2010,0.17588552452845657,53.61988070080709,9.441452970718357,29.344715932227704,0.9844401198980748,4.833136935303622,0.005028045766745754,0.8647438074572322,0.7307159632927038
India,2009,0.14764858067602638,54.59382692292274,8.203123955986392,29.958630334324898,0.752775572821035,4.9606682488901725,0.003491181509366389,0.7590396544765967,0.620795548392787
India,2008,0.1860269574836044,54.225915675199055,7.178220754383025,30.601533236948047,0.7372505204913281,5.809541281900402,0.0031773397157770895,0.7252951066455228,0.533039127233248
India,2007,0.1883866427315246,53.01563029629618,7.374021301465748,30.835387884582353,0.9193040163310224,6.587414442253936,0.0031730276688012723,0.6276704732865269,0.4490119153839021
India,2006,0.1827940959053504,52.577582330027774,7.397789438934503,31.325732480582896,0.9926760705104771,6.6074343688778665,0.0004123950274232383,0.5478255544290298,0.3677532657046728
India,2005,0.18129250740179995,53.3518912331844,7.4562354326278735,31.239483796411953,1.0580609565102173,6.059462030884459,0.0011295483327214949,0.3726423393814855,0.27980215526510727
India,2004,0.19960520583625568,51.6040640521559,7.05428902778602,32.5288401690871,1.3519698995901632,6.670328472240432,0.0011960671472096445,0.34635344428236203,0.2433536618745777
India,2003,0.19892219881830472,52.6459025023988,7.099487072929148,33.369654637097476,1.2608895231311676,5.0190830448357895,0.001173803307527975,0.18863268897359142,0.21625452850818588
India,2002,0.22122480211477666,52.067243855075,6.86914392572103,33.92960384670404,1.4021855003077022,5.1754756061629426,0.0009829914032228148,0.15743383368458033,0.17670563882671184
India,2001,0.0,51.46981009660908,6.791856834046013,34.3235347774257,1.4222788246647635,5.651613806211839,0.0008814453352977991,0.1636015963242127,0.17642261938308978
India,2000,0.0,51.25811516330634,6.802361476985201,34.363207433309896,1.2000223145199402,6.105917799959984,0.0005632270657961858,0.125465533990217,0.14434705086262248
India,1999,0.0,50.61780706524035,6.796300313566174,34.44379333369019,1.017498288486515,6.85199845611623,0.0005071151066772972,0.12046801089734017,0.15162741689651188
India,1998,,,,,,,,,
India,1997,,,,,,,,,
India,1996,,,,,,,,,
India,1995,,,,,,,,,
India,1994,,,,,,,,,
India,1993,,,,,,,,,
India,1992,,,,,,,,,
India,1991,,,,,,,,,
India,1990,,,,,,,,,
Iran,2022,,,,,,,,,
Iran,2021,,,,,,,,,
Iran,2020,,,,,,,,,
Iran,2019,,,,,,,,,
Iran,2018,,,,,,,,,
Iran,2017,,,,,,,,,
Iran,2016,,,,,,,,,
Iran,2015,,,,,,,,,
Iran,2014,,,,,,,,,
Iran,2013,,,,,,,,,
Iran,2012,,,,,,,,,
Iran,2011,,,,,,,,,
Iran,2010,,,,,,,,,
Iran,2009,,,,,,,,,
Iran,2008,,,,,,,,,
Iran,2007,,,,,,,,,
Iran,2006,,,,,,,,,
Iran,2005,,,,,,,,,
Iran,2004,,,,,,,,,
Iran,2003,,,,,,,,,
Iran,2002,,,,,,,,,
Iran,2001,,,,,,,,,
Iran,2000,,,,,,,,,
Iran,1999,,,,,,,,,
Iran,1998,,,,,,,,,
Iran,1997,,,,,,,,,
Iran,1996,,,,,,,,,
Iran,1995,,,,,,,,,
Iran,1994,,,,,,,,,
Iran,1993,,,,,,,,,
Iran,1992,,,,,,,,,
Iran,1991,,,,,,,,,
Iran,1990,,,,,,,,,
Japan,2022,0.11617778712185976,27.55187092038513,20.277301325996525,37.04301907288996,2.613455437707581,3.9391089579369014,5.38648887443336,0.4299465900972056,2.6426310334314795
Japan,2021,0.10600157948974775,27.47788473577255,20.789451929898902,36.81715961514383,3.084479426503966,4.178404490630608,4.851453323188642,0.4331357365976121,2.2620291627741227
Japan,2020,0.11956832789309688,26.67984052797342,21.861898266353723,37.91777268244772,2.2751784759373725,4.2685998034418455,4.142921838425502,0.4311598211786897,2.303060256348616
Japan,2019,0.10410543437370041,26.504753409005595,21.031807011244247,39.56395539961354,3.229466506332887,3.7758449716024813,3.473624094572551,0.34602607848911743,1.9704170947659014
Japan,2018,0.10155520416281355,26.340467906199923,21.980489850938394,39.88686073981428,2.368329669544761,4.076379543674057,3.121844209073785,0.32390905091285704,1.8001638256791437
Japan,2017,0.10518972507823567,26.754941385118343,22.104863971376,40.99808742518907,1.4029138706455477,3.9872139782349665,2.7275826089848314,0.2930271702017745,1.6261798651712227
Japan,2016,0.09377222739353946,26.687407611979214,22.2653863050472,42.109008732120316,0.8685645390271675,4.066574265098659,2.2182687730450086,0.2734369845085527,1.4175805617803685
Japan,2015,0.07459610767290166,26.394315667089526,22.414251764789846,42.827284994325524,0.22074859299204405,4.3606532058862015,1.7561709823595597,0.2655515703415241,1.6864271145428804
Japan,2014,0.06307868269970807,25.79236894980229,23.219823346185457,43.98881000175892,0.0,4.120067266556294,1.187383146693767,0.2528172756300191,1.3756513306735687
Japan,2013,0.04854786373071829,25.569956637106174,22.412005182792868,45.146646841141454,0.6928592913826092,3.9225077402638497,0.6382701576136512,0.2538059094143307,1.3154003765543572
Japan,2012,0.04304338719399799,24.38883342875518,22.190775135762266,46.874608849972546,0.8525472230081493,3.8073226706998975,0.3640317930344273,0.23344283883205097,1.245394672741487
Japan,2011,0.04358799037382733,22.922564925375003,20.02030889391587,43.57251386720013,7.707872180496814,4.066639764471159,0.26815817776108203,0.21983430487431324,1.1785198955317928
Japan,2010,0.03878072454107219,22.898299708137383,16.91670726426787,41.280481632561866,13.180842085092797,4.158153583856927,0.18706494408703134,0.18444119362702865,1.1552288638280281
Japan,2009,0.0014977591357893695,21.418803770455234,16.6879240192204,43.58852622666473,13.28185733681824,3.5511688656658027,0.1534751981914288,0.1727114781763862,1.1440353456719814
Japan,2008,0.0017782935560898487,23.295332736836595,16.31740761682648,44.37718396677358,11.177447681121668,3.4778152939173475,0.1200183493549899,0.13626997657592213,1.0967460850373394
Japan,2007,0.0015852967287240238,22.2815719931774,15.430776885985459,45.27761133959515,12.246498111879243,3.4081453192981734,0.10577811539924889,0.12533550055258913,1.1226974373840146
Japan,2006,0.0007681592855094434,20.998626275144417,14.170986495759763,46.224305071899714,13.296309122659675,4.043910545290672,0.09086684214838789,0.09722015957228893,1.077007328239584
Japan,2005,0.0,21.312571091719736,13.208929343532432,47.83199394031904,12.856177100051797,3.5460597703733465,0.07453254300310584,0.08732186754155653,1.082414343458987
Japan,2004,0.0,20.413374261456884,12.914196578360595,48.74984599081857,12.664913992781557,4.23218031659321,0.0587037337593413,0.06649030979838057,0.9002948164314699
